"SampleID"	"ExtractID"	"SequenceID"	"steps_remaining"	"LibraryCode"	"LibraryTube"	"LibraryBarcode"	"SampVolPool"	"TotalPoolVol"	"BeadVol"	"Conc_QC2"	"reads_unclassified"	"FlowCellSerial"	"protocol_group_id"	"SeqRunID"	"SeqDate"	"SeqDateTime"	"SampleSet"	"LibPrepDate"	"LibPrepWorkflow"	"LibPrepKit"	"FlowCellType"	"FlongleAdapter"	"SeqDevice"	"strands"	"fragment_type"	"Length"	"InputMassStart"	"TemplateVolPrep"	"PoolSamples"	"InputMassFinal"	"ExtractDate"	"ExtractedBy"	"ExtractKit"	"ExtractBox"	"ExtractNotes"	"ExtractConc"	"SampleCollectedBy"	"SampleNotes"	"CollectionDate"	"Subject"	"Subj_Certainty"
"HDZ-442"	"HDZ-442-E1"	"HDZ-442-S294"	"sample extracted and sequenced"	"hdz13"	18	18	NA	NA	NA	NA	7572	"AVP114"	"PL12-13"	"PL013"	2024-08-30	2024-08-30 17:37:28.176954	"loris"	2024-08-30	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-08-06	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 5"	""	66	"HDZ Keepers"	""	2024-05-12	"Culi"	"yes"
"HDZ-443"	"HDZ-443-E1"	"HDZ-443-S295"	"sample extracted and sequenced"	"hdz13"	19	19	NA	NA	NA	NA	7403	"AVP114"	"PL12-13"	"PL013"	2024-08-30	2024-08-30 17:37:28.176954	"loris"	2024-08-30	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-08-06	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 5"	""	45	"HDZ Keepers"	""	2024-05-12	"Warble"	"yes"
"HDZ-445"	"HDZ-445-E1"	"HDZ-445-S297"	"sample extracted and sequenced"	"hdz13"	21	21	NA	NA	NA	NA	9358	"AVP114"	"PL12-13"	"PL013"	2024-08-30	2024-08-30 17:37:28.176954	"loris"	2024-08-30	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-08-15	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 5"	""	91	"HDZ Keepers"	""	2024-05-13	"Culi"	"yes"
"HDZ-424"	"HDZ-424-E1"	"HDZ-424-S224"	"sample extracted and sequenced"	"hdz10"	17	17	NA	NA	NA	NA	5065	"AXK913"	"PL10-11"	"PL010"	2024-08-21	2024-08-21 19:58:28.002915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-08-06	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 5"	""	43	"HDZ Keepers"	""	2024-05-13	"Warble"	"yes"
"HDZ-166"	"HDZ-166-E1"	"HDZ-166-S197"	"sample extracted and sequenced"	"hdz9"	13	13	NA	NA	NA	NA	7596	"AWN500"	"PL8-9"	"PL009"	2024-08-16	2024-08-16 18:56:41.056086	"loris"	2024-08-16	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-09291"	"Spike-MinION"	2	3	1500	10	15	"yes"	50	2024-07-26	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 4"	""	9.1	"HDZ Keepers"	""	2024-05-14	"Culi"	"yes"
"HDZ-165"	"HDZ-165-E1"	"HDZ-165-S196"	"sample extracted and sequenced"	"hdz9"	12	12	NA	NA	NA	NA	19257	"AWN500"	"PL8-9"	"PL009"	2024-08-16	2024-08-16 18:56:41.056086	"loris"	2024-08-16	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-09291"	"Spike-MinION"	2	3	1500	10	15	"yes"	50	2024-07-26	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 4"	""	22	"HDZ Keepers"	""	2024-05-14	"Warble"	"yes"
"HDZ-214"	"HDZ-214-E1"	"HDZ-214-S251"	"sample extracted and sequenced"	"hdz11"	21	21	NA	NA	NA	NA	16165	"AVN953"	"HDZ-PL011"	"PL011"	2024-08-21	2024-08-21 21:19:53.872014	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-07-26	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 4"	""	43	"HDZ Keepers"	""	2024-06-02	"Warble"	"yes"
"HDZ-446"	"HDZ-446-E1"	"HDZ-446-S341"	"sample extracted and sequenced"	"hdz15"	19	19	NA	NA	NA	NA	14167	"AVN883"	"PL015"	"PL15"	2024-09-09	2024-09-09 18:48:59.845521	"loris"	2024-09-09	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-09291"	"Spike-MinION"	2	3	1500	10	15	"yes"	50	2024-08-28	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 6"	""	27	"HDZ Keepers"	""	2024-06-03	"Warble"	"yes"
"HDZ-436"	"HDZ-436-E1"	"HDZ-436-E1-S357"	"sample extracted and sequenced"	"hdz16"	12	12	NA	NA	NA	NA	1651	"AVU071"	"PL016"	"PL16"	2024-09-20	2024-09-20 23:00:38.522417	"loris"	2024-09-20	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-09291"	"Spike-MinION"	2	3	1500	10	15	"yes"	50	2024-09-04	"ZE"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 6"	""	78	"HDZ Keepers"	""	2024-06-04	"Warble"	"yes"
"HDZ-447"	"HDZ-447-E1"	"HDZ-447-S342"	"sample extracted and sequenced"	"hdz15"	20	20	NA	NA	NA	NA	13789	"AVN883"	"PL015"	"PL15"	2024-09-09	2024-09-09 18:48:59.845521	"loris"	2024-09-09	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-09291"	"Spike-MinION"	2	3	1500	10	15	"yes"	50	2024-08-28	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 6"	""	58	"HDZ Keepers"	""	2024-06-05	"Warble"	"yes"
"HDZ-189"	"HDZ-189-E1"	"HDZ-189-S200"	"sample extracted and sequenced"	"hdz9"	16	16	NA	NA	NA	NA	8562	"AWN500"	"PL8-9"	"PL009"	2024-08-16	2024-08-16 18:56:41.056086	"loris"	2024-08-16	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-09291"	"Spike-MinION"	2	3	1500	10	15	"yes"	50	2024-07-26	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 4"	""	68	"HDZ Keepers"	""	2024-06-06	"Warble"	"yes"
"HDZ-427"	"HDZ-427-E1"	"HDZ-427-E1-S353"	"sample extracted and sequenced"	"hdz16"	8	8	NA	NA	NA	NA	1599	"AVU071"	"PL016"	"PL16"	2024-09-20	2024-09-20 23:00:38.522417	"loris"	2024-09-20	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-09291"	"Spike-MinION"	2	3	1500	10	15	"yes"	50	2024-08-30	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 6"	""	91	"HDZ Keepers"	""	2024-06-07	"Warble"	"yes"
"HDZ-475"	"HDZ-475-E1"	"HDZ-475-S377"	"sample extracted and sequenced"	"hdz17"	9	9	NA	NA	NA	NA	8063	"AWD070"	"HDZ-PL-017"	"PL017"	2024-10-25	2024-10-25 20:44:15.683118	"loris"	2024-10-25	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-09-24	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 6"	""	75	"HDZ Keepers"	""	2024-06-08	"Warble"	"yes"
"HDZ-441"	"HDZ-441-E1"	"HDZ-441-S340"	"sample extracted and sequenced"	"hdz15"	18	18	NA	NA	NA	NA	15281	"AVN883"	"PL015"	"PL15"	2024-09-09	2024-09-09 18:48:59.845521	"loris"	2024-09-09	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-09291"	"Spike-MinION"	2	3	1500	10	15	"yes"	50	2024-08-28	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 6"	""	44	"HDZ Keepers"	""	2024-06-09	"Warble"	"yes"
"HDZ-160"	"HDZ-160-E1"	"HDZ-160-S242"	"sample extracted and sequenced"	"hdz11"	12	12	NA	NA	NA	NA	12954	"AVN953"	"HDZ-PL011"	"PL011"	2024-08-21	2024-08-21 21:19:53.872014	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-07-26	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 4"	""	45	"HDZ Keepers"	""	2024-06-10	"Warble"	"yes"
"HDZ-435"	"HDZ-435-E1"	"HDZ-435-E1-S356"	"sample extracted and sequenced"	"hdz16"	11	11	NA	NA	NA	NA	1826	"AVU071"	"PL016"	"PL16"	2024-09-20	2024-09-20 23:00:38.522417	"loris"	2024-09-20	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-09291"	"Spike-MinION"	2	3	1500	10	15	"yes"	50	2024-09-04	"ZE"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 6"	""	79	"HDZ Keepers"	""	2024-06-11	"Warble"	"yes"
"HDZ-464"	"HDZ-464-E1"	"HDZ-464-S372"	"sample extracted and sequenced"	"hdz17"	4	4	NA	NA	NA	NA	9279	"AWD070"	"HDZ-PL-017"	"PL017"	2024-10-25	2024-10-25 20:44:15.683118	"loris"	2024-10-25	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-09-12	"ZE"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 6"	""	36	"HDZ Keepers"	""	2024-06-11	"Warble"	"yes"
"HDZ-428"	"HDZ-428-E1"	"HDZ-428-E1-S354"	"sample extracted and sequenced"	"hdz16"	9	9	NA	NA	NA	NA	1619	"AVU071"	"PL016"	"PL16"	2024-09-20	2024-09-20 23:00:38.522417	"loris"	2024-09-20	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-09291"	"Spike-MinION"	2	3	1500	10	15	"yes"	50	2024-09-04	"ZE"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 6"	""	32	"HDZ Keepers"	""	2024-06-12	"Warble"	"yes"
"HDZ-164"	"HDZ-164-E1"	"HDZ-164-S195"	"sample extracted and sequenced"	"hdz9"	11	11	NA	NA	NA	NA	17546	"AWN500"	"PL8-9"	"PL009"	2024-08-16	2024-08-16 18:56:41.056086	"loris"	2024-08-16	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-09291"	"Spike-MinION"	2	3	1500	10	15	"yes"	50	2024-07-26	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 4"	""	18	"HDZ Keepers"	""	2024-06-13	"Warble"	"yes"
"HDZ-474"	"HDZ-474-E1"	"HDZ-474-S376"	"sample extracted and sequenced"	"hdz17"	8	8	NA	NA	NA	NA	7163	"AWD070"	"HDZ-PL-017"	"PL017"	2024-10-25	2024-10-25 20:44:15.683118	"loris"	2024-10-25	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-09-24	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 6"	""	55	"HDZ Keepers"	""	2024-06-15	"Warble"	"yes"
"HDZ-429"	"HDZ-429-E1"	"HDZ-429-E1-S355"	"sample extracted and sequenced"	"hdz16"	10	10	NA	NA	NA	NA	1436	"AVU071"	"PL016"	"PL16"	2024-09-20	2024-09-20 23:00:38.522417	"loris"	2024-09-20	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-09291"	"Spike-MinION"	2	3	1500	10	15	"yes"	50	2024-09-04	"ZE"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 6"	""	28	"HDZ Keepers"	""	2024-06-16	"Culi"	"no"
"HDZ-422"	"HDZ-422-E1"	"HDZ-422-S291"	"sample extracted and sequenced"	"hdz13"	15	15	NA	NA	NA	NA	833	"AVP114"	"PL12-13"	"PL013"	2024-08-30	2024-08-30 17:37:28.176954	"loris"	2024-08-30	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-07-26	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 4"	""	107	"HDZ Keepers"	""	2024-06-16	"Warble"	"yes"
"HDZ-423"	"HDZ-423-E1"	"HDZ-423-S223"	"sample extracted and sequenced"	"hdz10"	16	16	NA	NA	NA	NA	2315	"AXK913"	"PL10-11"	"PL010"	2024-08-21	2024-08-21 19:58:28.002915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-07-26	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 4"	""	77	"HDZ Keepers"	""	2024-06-17	"Warble"	"yes"
"HDZ-421"	"HDZ-421-E1"	"HDZ-421-S222"	"sample extracted and sequenced"	"hdz10"	15	15	NA	NA	NA	NA	4981	"AXK913"	"PL10-11"	"PL010"	2024-08-21	2024-08-21 19:58:28.002915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-07-26	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 4"	""	34	"HDZ Keepers"	""	2024-06-18	"Unknown"	"no"
"HDZ-420"	"HDZ-420-E1"	"HDZ-420-S207"	"sample extracted and sequenced"	"hdz9"	23	23	NA	NA	NA	NA	5263	"AWN500"	"PL8-9"	"PL009"	2024-08-16	2024-08-16 18:56:41.056086	"loris"	2024-08-16	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-09291"	"Spike-MinION"	2	3	1500	10	15	"yes"	50	2024-07-26	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 4"	""	71	"HDZ Keepers"	""	2024-06-19	"Warble"	"yes"
"HDZ-178"	"HDZ-178-E1"	"HDZ-178-S199"	"sample extracted and sequenced"	"hdz9"	15	15	NA	NA	NA	NA	5602	"AWN500"	"PL8-9"	"PL009"	2024-08-16	2024-08-16 18:56:41.056086	"loris"	2024-08-16	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-09291"	"Spike-MinION"	2	3	1500	10	15	"yes"	50	2024-07-26	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 4"	""	60	"HDZ Keepers"	""	2024-06-20	"Warble"	"yes"
"HDZ-416"	"HDZ-416-E1"	"HDZ-416-S220"	"sample extracted and sequenced"	"hdz10"	13	13	NA	NA	NA	NA	4011	"AXK913"	"PL10-11"	"PL010"	2024-08-21	2024-08-21 19:58:28.002915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-07-26	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 4"	""	45	"HDZ Keepers"	""	2024-06-21	"Warble"	"yes"
"HDZ-417"	"HDZ-417-E1"	"HDZ-417-S221"	"sample extracted and sequenced"	"hdz10"	14	14	NA	NA	NA	NA	3401	"AXK913"	"PL10-11"	"PL010"	2024-08-21	2024-08-21 19:58:28.002915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-07-26	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 4"	""	57	"HDZ Keepers"	""	2024-06-23	"Warble"	"yes"
"HDZ-415"	"HDZ-415-E1"	"HDZ-415-S206"	"sample extracted and sequenced"	"hdz9"	22	22	NA	NA	NA	NA	10891	"AWN500"	"PL8-9"	"PL009"	2024-08-16	2024-08-16 18:56:41.056086	"loris"	2024-08-16	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-09291"	"Spike-MinION"	2	3	1500	10	15	"yes"	50	2024-07-26	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 4"	""	98	"HDZ Keepers"	""	2024-06-24	"Warble"	"no"
"HDZ-419"	"HDZ-419-E1"	"HDZ-419-E1-S352"	"sample extracted and sequenced"	"hdz16"	7	7	NA	NA	NA	NA	1469	"AVU071"	"PL016"	"PL16"	2024-09-20	2024-09-20 23:00:38.522417	"loris"	2024-09-20	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-09291"	"Spike-MinION"	2	3	1500	10	15	"yes"	50	2024-08-30	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 6"	""	76	"HDZ Keepers"	""	2024-06-25	"Warble"	"yes"
"HDZ-414"	"HDZ-414-E1"	"HDZ-414-S321"	"sample extracted and sequenced"	"hdz14"	22	22	NA	NA	NA	NA	6776	"AVP124"	"PL014"	"PL14"	2024-09-06	2024-09-06 18:04:40.927986	"loris"	2024-09-06	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-09291"	"Spike-MinION"	2	3	1500	10	15	"yes"	50	2024-08-27	"ZE"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 6"	""	88	"HDZ Keepers"	""	2024-06-26	"Warble"	"yes"
"HDZ-418"	"HDZ-418-E1"	"HDZ-418-E1-S351"	"sample extracted and sequenced"	"hdz16"	6	6	NA	NA	NA	NA	1036	"AVU071"	"PL016"	"PL16"	2024-09-20	2024-09-20 23:00:38.522417	"loris"	2024-09-20	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-09291"	"Spike-MinION"	2	3	1500	10	15	"yes"	50	2024-08-30	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 6"	""	63	"HDZ Keepers"	""	2024-06-27	"Warble"	"yes"
"HDZ-171"	"HDZ-171-E1"	"HDZ-171-S303"	"sample extracted and sequenced"	"hdz14"	4	4	NA	NA	NA	NA	12359	"AVP124"	"PL014"	"PL14"	2024-09-06	2024-09-06 18:04:40.927986	"loris"	2024-09-06	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-09291"	"Spike-MinION"	2	3	1500	10	15	"yes"	50	2024-08-27	"ZE"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 6"	""	32	"HDZ Keepers"	""	2024-06-28	"Warble"	"yes"
"HDZ-172"	"HDZ-172-E1"	"HDZ-172-S304"	"sample extracted and sequenced"	"hdz14"	5	5	NA	NA	NA	NA	4313	"AVP124"	"PL014"	"PL14"	2024-09-06	2024-09-06 18:04:40.927986	"loris"	2024-09-06	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-09291"	"Spike-MinION"	2	3	1500	10	15	"yes"	50	2024-08-27	"ZE"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 6"	""	76	"HDZ Keepers"	""	2024-06-29	"Warble"	"yes"
"HDZ-413"	"HDZ-413-E1"	"HDZ-413-S320"	"sample extracted and sequenced"	"hdz14"	21	21	NA	NA	NA	NA	16	"AVP124"	"PL014"	"PL14"	2024-09-06	2024-09-06 18:04:40.927986	"loris"	2024-09-06	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-09291"	"Spike-MinION"	2	3	1500	10	15	"yes"	50	2024-08-27	"ZE"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 6"	""	72	"HDZ Keepers"	""	2024-06-30	"Warble"	"yes"
"HDZ-412"	"HDZ-412-E1"	"HDZ-412-S319"	"sample extracted and sequenced"	"hdz14"	20	20	NA	NA	NA	NA	7691	"AVP124"	"PL014"	"PL14"	2024-09-06	2024-09-06 18:04:40.927986	"loris"	2024-09-06	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-09291"	"Spike-MinION"	2	3	1500	10	15	"yes"	50	2024-08-27	"ZE"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 6"	""	44	"HDZ Keepers"	""	2024-07-01	"Warble"	"yes"
"HDZ-159"	"HDZ-159-E1"	"HDZ-159-S302"	"sample extracted and sequenced"	"hdz14"	3	3	NA	NA	NA	NA	12572	"AVP124"	"PL014"	"PL14"	2024-09-06	2024-09-06 18:04:40.927986	"loris"	2024-09-06	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-09291"	"Spike-MinION"	2	3	1500	10	15	"yes"	50	2024-08-27	"ZE"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 6"	""	22	"HDZ Keepers"	""	2024-07-02	"Warble"	"yes"
"HDZ-471"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"HDZ Keepers"	""	2024-07-03	"Warble"	"yes"
"HDZ-470"	"HDZ-470-E1"	"HDZ-470-E1-S368"	"sample extracted and sequenced"	"hdz16"	23	23	NA	NA	NA	NA	1841	"AVU071"	"PL016"	"PL16"	2024-09-20	2024-09-20 23:00:38.522417	"loris"	2024-09-20	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-09291"	"Spike-MinION"	2	3	1500	10	15	"yes"	50	2024-09-09	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 6"	""	52	"HDZ Keepers"	""	2024-07-05	"Warble"	"yes"
"HDZ-469"	"HDZ-469-E1"	"HDZ-469-E1-S367"	"sample extracted and sequenced"	"hdz16"	22	22	NA	NA	NA	NA	2144	"AVU071"	"PL016"	"PL16"	2024-09-20	2024-09-20 23:00:38.522417	"loris"	2024-09-20	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-09291"	"Spike-MinION"	2	3	1500	10	15	"yes"	50	2024-09-09	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 6"	""	51	"HDZ Keepers"	""	2024-07-06	"Warble"	"yes"
"HDZ-468"	"HDZ-468-E1"	"HDZ-468-E1-S366"	"sample extracted and sequenced"	"hdz16"	21	21	NA	NA	NA	NA	2068	"AVU071"	"PL016"	"PL16"	2024-09-20	2024-09-20 23:00:38.522417	"loris"	2024-09-20	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-09291"	"Spike-MinION"	2	3	1500	10	15	"yes"	50	2024-09-09	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 6"	""	43	"HDZ Keepers"	""	2024-07-07	"Warble"	"yes"
"HDZ-473"	"HDZ-473-E1"	"HDZ-473-S375"	"sample extracted and sequenced"	"hdz17"	7	7	NA	NA	NA	NA	5933	"AWD070"	"HDZ-PL-017"	"PL017"	2024-10-25	2024-10-25 20:44:15.683118	"loris"	2024-10-25	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-09-13	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 6"	""	80	"HDZ Keepers"	""	2024-07-08	"Warble"	"yes"
"HDZ-465"	"HDZ-465-E1"	"HDZ-465-S373"	"sample extracted and sequenced"	"hdz17"	5	5	NA	NA	NA	NA	4254	"AWD070"	"HDZ-PL-017"	"PL017"	2024-10-25	2024-10-25 20:44:15.683118	"loris"	2024-10-25	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-09-12	"ZE"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 6"	""	36	"HDZ Keepers"	""	2024-07-09	"Warble"	"yes"
"HDZ-472"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"HDZ Keepers"	""	2024-07-10	"Warble"	"yes"
"HDZ-463"	"HDZ-463-E1"	"HDZ-463-S371"	"sample extracted and sequenced"	"hdz17"	3	3	NA	NA	NA	NA	16894	"AWD070"	"HDZ-PL-017"	"PL017"	2024-10-25	2024-10-25 20:44:15.683118	"loris"	2024-10-25	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-09-12	"ZE"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 6"	""	46	"HDZ Keepers"	""	2024-07-13	"Warble"	"yes"
"HDZ-462"	"HDZ-462-E1"	"HDZ-462-S370"	"sample extracted and sequenced"	"hdz17"	2	2	NA	NA	NA	NA	5024	"AWD070"	"HDZ-PL-017"	"PL017"	2024-10-25	2024-10-25 20:44:15.683118	"loris"	2024-10-25	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-09-12	"ZE"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 6"	""	37	"HDZ Keepers"	""	2024-07-14	"Warble"	"no"
"HDZ-467"	"HDZ-467-E1"	"HDZ-467-E1-S365"	"sample extracted and sequenced"	"hdz16"	20	20	NA	NA	NA	NA	1436	"AVU071"	"PL016"	"PL16"	2024-09-20	2024-09-20 23:00:38.522417	"loris"	2024-09-20	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-09291"	"Spike-MinION"	2	3	1500	10	15	"yes"	50	2024-09-09	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 6"	""	10	"HDZ Keepers"	""	2024-07-15	"Warble"	"yes"
"HDZ-158"	"HDZ-158-E1"	"HDZ-158-S301"	"sample extracted and sequenced"	"hdz14"	2	2	NA	NA	NA	NA	10460	"AVP124"	"PL014"	"PL14"	2024-09-06	2024-09-06 18:04:40.927986	"loris"	2024-09-06	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-09291"	"Spike-MinION"	2	3	1500	10	15	"yes"	50	2024-08-27	"ZE"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 6"	""	39	"HDZ Keepers"	""	2024-07-16	"Warble"	"no"
"HDZ-459"	"HDZ-459-E1"	"HDZ-459-E1-S363"	"sample extracted and sequenced"	"hdz16"	18	18	NA	NA	NA	NA	1658	"AVU071"	"PL016"	"PL16"	2024-09-20	2024-09-20 23:00:38.522417	"loris"	2024-09-20	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-09291"	"Spike-MinION"	2	3	1500	10	15	"yes"	50	2024-09-04	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 6"	""	88	"HDZ Keepers"	""	2024-07-18	"Warble"	"yes"
